{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
1800 1000 0.0 0.0 nan nan nan nan nan
800 80 0.965 13.07639570500657 0.5847368644103582 0.0 0.0 0.0 0.0
1600 150 0.985 7931.892401187153 0.3285656980472331 0.00013415436136299513 0.00018143685111423865 0.00018146977641904453 3.523611940981958e-05
1800 200 0.985 8456.429671241338 0.33199849198233544 0.00014288470819359475 0.00015173731461195141 0.00015176034231875946 0.00012827212278171792
4000 95 0.535 35840.32164256268 0.8209640604509236 0.007683686076424745 0.007433583928646782 0.007489255941249175 0.019961922182502683
1000 70 0.985 1027.0737935046081 0.24388762386923535 6.389065869752087e-05 6.429701007259231e-05 6.43011444439243e-05 5.689173212166132e-05
2500 1000 0.0 0.0 nan nan nan nan nan
550 70 0.535 0.0 0.0 0.0 0.0 0.0 0.0
1800 80 0.985 11889.194239549093 0.3793918747594764 0.00012290475113145948 0.00012885367477904737 0.00012887028018821945 0.0
2500 800 0.0 2.365096586008914 1.0 0.0 0.0 0.0 nan
1800 1200 0.0 0.0 nan nan nan nan nan
1200 500 0.875 1.2636960211496895 1.0 0.0 0.0 0.0 0.0
1600 500 0.975 1.967055935805007 0.05915963591242013 0.0 0.0 0.0 0.0
3000 60 0.855 23766.82830346042 0.7650138921412223 0.003971578951997257 0.004015895499308974 0.004032087943132617 0.0019046709604601001
4000 90 0.52 35757.54571543547 0.8357359065275014 0.007912113761676401 0.007662283912117182 0.00772144783766195 0.020826747945669685
1000 150 0.99 463.58108886877477 0.14365368210989823 2.3279681328859764e-05 0.0 0.0 6.350184189529587e-05
1200 150 0.99 2479.596184528995 0.17044854405039564 3.8125642696875915e-05 2.9259326157377614e-05 2.9260182290594682e-05 5.392160982296128e-05
500 300 0.0 0.0 nan nan nan nan nan
900 150 0.99 13.884401980814982 0.06823114560190353 4.3373988555356036e-05 0.0 0.0 0.00011967793396079528
550 90 0.535 0.0 nan 0.0 0.0 0.0 0.0
1800 100 0.985 7262.624143418272 0.22787361474254444 0.00014592522623917627 0.00015620448167290722 0.00015622888532496173 0.0
550 400 0.0 0.0 nan nan nan nan nan
550 95 0.535 0.0 nan 0.0 0.0 0.0 0.0
1800 1400 0.0 0.0 nan nan nan nan nan
3500 600 0.92 24188.214509479116 0.8057775279354635 0.0 0.0 0.0 0.0
2500 1800 0.0 0.0 nan nan nan nan nan
800 300 0.925 0.0 nan 0.0 0.0 0.0 0.0
3500 2000 0.0 0.0 nan nan nan nan nan
3500 300 0.87 31183.25947974402 0.7646350997228317 0.005446013587971573 0.005446829284328462 0.005476659714843574 0.005437321466239691
650 300 0.925 0.0 nan 0.0 0.0 0.0 0.0
4000 1000 0.0 0.0 nan nan nan nan nan
2000 70 0.975 18943.067771988575 0.5027001691579281 0.00014816677743737013 0.0001540041718586188 0.00015402789279669207 0.0
650 90 0.535 0.0 nan 0.0 0.0 0.0 0.0
3500 400 0.96 27947.71164214451 0.6201962286290441 0.003363058475694895 0.0036318035172696627 0.003645041592144607 0.0
650 95 0.535 0.0 nan 0.0 0.0 0.0 0.0
1600 90 0.985 6533.815680373449 0.2938662810003913 0.0001461208738080561 0.00015261848172933856 0.00015264177768569743 4.07242861474953e-05
1600 600 0.255 1.4200916318851462 0.5697424323489545 0.0 0.0 0.0 0.0
800 200 0.98 0.0 0.0 0.0 0.0 0.0 0.0
4000 2600 0.0 0.0 nan nan nan nan nan
1000 400 0.41000000000000003 3.7038275243238603 1.0 0.0017773074864468978 0.0 0.0 0.027733815074710042
1800 90 0.985 8834.279200859308 0.3017545326384343 0.0001369856495628176 0.0001445771160505481 0.0001445980216154999 0.0
500 100 0.0 0.0 nan 0.0 0.0 0.0 0.0
1200 1000 0.0 0.0 nan nan nan nan nan
3500 3000 0.0 0.0 nan nan nan nan nan
2000 1000 0.0 0.0 nan nan nan nan nan
400 60 0.0 0.0 nan nan nan nan nan
1600 95 0.985 5673.348489018986 0.24495112641756595 0.00015367734557558617 0.00016178003272229125 0.00016180620973619707 3.799564460965578e-05
550 80 0.535 0.0 nan 0.0 0.0 0.0 0.0
800 500 0.0 0.0 nan 0.0 0.0 0.0 nan
1600 300 0.995 960.12508868658 0.059882488916345 0.0 0.0 0.0 0.0
4000 2000 0.0 0.0 nan nan nan nan nan
900 500 0.8250000000000001 0.0 nan 0.0 0.0 0.0 nan
600 60 0.535 0.0 nan 0.0 0.0 0.0 0.0
300 150 0.0 0.0 nan nan nan nan nan
1800 150 0.985 11304.466256391213 0.33509642145606244 9.833077370560557e-05 0.0001396431325988441 0.00013966263552677607 0.0
3500 2600 0.0 0.0 nan nan nan nan nan
650 150 0.585 2.544370868986916 1.0 0.04106803505199785 0.0 0.0 0.09256705577040895
600 95 0.535 0.0 nan 0.0 0.0 0.0 0.0
700 80 0.705 3.2752210192191082 0.6255068005065444 0.0 0.0 0.0 0.0
3500 500 0.92 30257.793629632462 0.7917258229505304 0.0047841826716438305 0.005229678623204758 0.005257171942933228 0.0
1800 95 0.985 7734.152253463074 0.25398714467716904 0.00013930731583556896 0.00014803126755172813 0.00014805318405222844 0.0
2500 70 0.925 18233.71484718961 0.690852070036873 0.00202730944773575 0.0020680772465847064 0.0020723630534622344 0.0007402604153293617
1400 600 0.0 1.0895105269497318 1.0 0.0 0.0 0.0 0.0
2500 500 0.965 4371.0518589055755 0.6208566423904986 0.0018746522412300406 0.002017799081420562 0.0020218788266597397 0.0
300 80 0.0 0.0 nan nan nan nan nan
2000 80 0.975 16861.59153479663 0.4826692207093642 0.00017154612304045468 0.00017617464403308784 0.00017620568700727295 6.777804139303821e-05
2500 60 0.925 18516.25888953121 0.696488068723228 0.002103280419200044 0.0021450980224472314 0.002149709359743654 0.0006585705052248543
600 150 0.585 3.328798156130649 1.0 0.0 0.0 0.0 0.0
700 150 0.585 0.0 nan 0.021000055200643727 0.0 0.0 0.04503533406077925
500 200 0.0 0.0 nan 0.0 0.0 0.0 0.0
800 600 0.0 0.0 nan nan nan nan nan
3500 1200 0.0 0.0 nan nan nan nan nan
900 70 0.985 104.5364341218721 0.2060125622845293 2.333283866773042e-05 2.4680025234592984e-05 2.4680634353271627e-05 0.0
2500 2000 0.0 0.0 nan nan nan nan nan
3000 1400 0.0 0.0 nan nan nan nan nan
2000 150 0.985 13104.58354660448 0.3423313565482575 0.0001334237095447807 0.00018326867167140848 0.00018330226523407227 0.0
1200 80 0.985 3149.889111145274 0.3043043266719896 0.00015013115516554688 0.00015485939663255121 0.00015488338177960202 7.382541169706246e-05
1000 200 0.985 87.18286367501669 0.1653858034351031 0.0001150974604297017 0.000122074502258326 0.00012208940626182643 0.00010725141966395882
3000 1600 0.0 0.0 nan nan nan nan nan
4000 100 0.51 37014.16794156342 0.8109056341357724 0.007389944602237237 0.007759461703684261 0.007820141794455721 -0.009978729141364075
1200 800 0.0 0.0 nan nan nan nan nan
300 100 0.0 0.0 nan nan nan nan nan
1400 90 0.99 3659.9926026515436 0.19608285916444962 9.918782386792879e-05 0.00010448316737630612 0.00010449408524930504 1.9406173217713217e-05
2500 1600 0.0 0.0 nan nan nan nan nan
600 90 0.535 0.0 nan 0.0 0.0 0.0 0.0
550 200 0.585 0.0 nan 0.0 0.0 0.0 0.0
1400 500 0.9500000000000001 0.0 0.0 0.0 0.0 0.0 0.0
4000 80 0.48 37457.790695738775 0.8710938113104536 0.008185481682358973 0.007914372280332819 0.007977509258474187 0.023335184131742962
2500 300 0.9550000000000001 16542.44643006684 0.6181989818997388 0.0017504235080930816 0.0018428855802242383 0.0018462880778999402 0.0010737691874482885
