{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
700 95 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1000 200 0.985 62.331309061015666 0.08981378811535908 0.00011818167243010636 0.00021132073944909882 0.00021136540534284984 0.0
500 300 0.0 0.0 nan nan nan nan nan
1000 800 0.0 0.0 nan nan nan nan nan
1400 80 0.98 3433.5860766934916 0.22642634236500203 0.00022767841648267868 0.0002310843138239065 0.00023113772612674732 0.00015818627078436395
900 400 0.0 0.0 nan 0.0 0.0 0.0 0.0
3500 800 0.295 252.27504242035465 0.806271101148515 0.21490361504194264 0.21490361504194264 0.2737289575641385 nan
3500 600 0.895 16234.292829983031 0.7367777804032983 0.010581663876162557 0.01093329443989244 0.011054152746655166 0.0
650 90 0.0 3.8587810395639814 1.0 0.0 0.0 0.0 nan
3000 600 0.895 4533.132929763254 0.7258177304644352 0.009075106566229953 0.009895910183019796 0.009994818004285838 0.0
1600 100 0.965 4836.372720531789 0.23916853475331684 0.00031235712815976425 0.0003247881719830372 0.00032489369361187424 0.00013242160918695148
1800 70 0.965 9014.776191038563 0.35549371703850163 0.0003182311885167057 0.0003230926341352629 0.0003231970567236645 0.00019231785813915314
1600 200 0.97 4385.4704397743835 0.29535607034566397 0.0003351932395937682 0.00031568850014297424 0.00031578819084330444 0.00036756444699419276
1800 90 0.965 6971.4661052929805 0.29267518628901407 0.0003072818732294876 0.00031541804695948186 0.000315517566894213 0.00013941989283200885
1600 70 0.965 7188.146771720169 0.36366270302266723 0.00030785916735683115 0.000315589847734367 0.0003156894761280696 0.00011659450547902351
2500 100 0.93 9598.185524228982 0.3955027142763747 0.002608570044678733 0.0026716137746658907 0.002678770414604716 0.0009656405373260857
2500 90 0.935 10167.62935689842 0.43525846886528824 0.0022755292652101274 0.002311433688799792 0.002316788792464528 0.0011030882896518803
900 80 0.9500000000000001 88.7387216407632 0.4257964970403278 0.0006261948446487738 0.0004766062904900496 0.00047683355236062135 0.0033408450992786836
600 95 0.0 0.0 nan 0.0 0.0 0.0 nan
600 300 0.0 0.0 nan 0.0 nan nan 0.0
3000 150 0.87 18232.57945772254 0.5990082413664796 0.005303422468871521 0.004247154149876382 0.004265269406536694 0.010898648723238499
900 60 0.9500000000000001 143.94431054329155 0.41393779926743507 0.0005644813473861805 0.000522712439992255 0.0005229858111816992 0.0014862755062102291
1000 100 0.965 461.93560754941996 0.2364732784061535 0.0007095821670881998 0.0006067468975118368 0.0006071152628139813 0.0019669685104215925
700 70 0.0 5.390343365282323 1.0 0.0 0.0 0.0 0.0
650 150 0.0 0.0 nan 0.0715717730666168 0.0 0.0 0.23866623729201575
1400 400 0.96 24.191539990884028 0.14538916919042333 0.00038714043517379024 0.0004245293485040198 0.000424709650215129 0.0
2500 70 0.935 12386.301448477443 0.4898607884511389 0.002373622779028049 0.0023925848201947946 0.002398323011425856 0.0015736803635489993
4000 95 0.76 28027.077592687492 0.638166571122645 0.008406221507545646 0.008570247398795606 0.008644331457987752 0.0
800 400 0.0 0.0 nan 0.0 0.0 0.0 nan
1800 1400 0.0 0.0 nan nan nan nan nan
900 125 0.97 52.91135050628718 0.2606326013157399 0.0009436887740512978 0.0007906071576878025 0.0007912327119332537 0.0016378010060873307
1200 200 0.97 1247.9443806756399 0.30206151210604837 0.000563823218901636 0.0005680216187221493 0.0005683444506570033 0.0005582836126928919
4000 1600 0.0 0.0 nan nan nan nan nan
650 500 0.0 0.0 nan nan nan nan nan
3500 150 0.85 25335.87567435006 0.6205093607483307 0.006249971059956094 0.006290581054722799 0.006330402967700174 0.005971665971831455
1200 70 0.98 2514.401107572224 0.2500935335288415 0.00022389359566158526 0.00020079711403481366 0.0002008374416134798 0.0007220774919510327
2000 500 0.9400000000000001 192.0961994006827 0.42409959857119234 0.0014725962923578164 0.0016679406632684663 0.0016707273373316363 0.0
1800 95 0.965 6269.958531745983 0.2579068769822889 0.00032039340730970336 0.0003307967493124315 0.0003309062120116923 0.0001298226898969002
4000 2600 0.0 0.0 nan nan nan nan nan
3000 1800 0.0 0.0 nan nan nan nan nan
800 600 0.0 0.0 nan nan nan nan nan
1200 90 0.975 1551.9753404838093 0.2226071528296911 0.0004466199444642595 0.00042116453425029377 0.0004213419885526626 0.0008760852299999148
300 70 0.0 0.0 nan nan nan nan nan
1400 70 0.98 3678.675520240175 0.2360372791153854 0.00024031165842300844 0.00024262254952351118 0.00024268142951066108 0.0001871742598566147
650 200 0.0 0.0 nan 0.04758200756733968 0.0 0.0 0.15229715120403775
1200 95 0.975 1656.8737229342994 0.19105638512369397 0.0003027446094395688 0.0002679996804470413 0.0002680715235296842 0.0008086254568545287
2000 400 0.97 2154.369470147749 0.3560537108167854 0.0008167317486125761 0.0008892947695184775 0.0008900863186260515 0.0
1200 125 0.97 2410.809560063172 0.2995841175052138 0.0005890661600352954 0.0005894361880499451 0.0005897838279812839 0.0005873560910721093
1400 500 0.915 4.887005545044506 0.4521803467307798 0.051596952454120715 0.0588035077603767 0.062477397913427046 0.0
800 90 0.93 1.1416982287472366 0.11730150611978507 0.0009089423182203968 0.0008608327598489615 0.0008615744313445111 0.0019994145832320912
800 95 0.93 0.6881539034598422 0.12071679051265329 0.0009485180859043393 0.000899821857497042 0.000900632266095642 0.002010111006611099
800 500 0.0 0.0 nan 0.0 0.0 0.0 nan
600 90 0.0 0.0 nan 0.0 0.0 0.0 nan
1400 300 0.975 410.7173038124213 0.1913271684006318 0.00033815505382408563 0.0004273416542348437 0.0004275243531991655 0.0
